order_id,customer_id,order_date,status,region_code
ORD01146,CUST0393,2025-05-27 21:15:50,CANCELLED,CENTRAL
ORD01147,CUST0485,2024-11-21 03:31:11,DELIVERED,SOUTH
ORD01148,CUST0151,2024-08-10 15:51:14,CANCELLED,EAST
ORD01149,CUST0054,2024-07-31 18:47:43,DELIVERED,WEST
ORD01150,CUST0513,2024-07-01 05:07:49,DELIVERED,WEST
ORD01151,CUST0364,2025-04-29 07:19:24,DELIVERED,NORTH
ORD01152,CUST0220,2024-09-15 01:15:53,CANCELLED,SOUTH
ORD01153,CUST0574,2025-11-17 01:47:12,DELIVERED,NORTH
ORD01154,CUST0446,2025-06-24 21:06:34,CANCELLED,WEST
ORD01155,CUST0355,2025-10-20 18:46:16,DELIVERED,SOUTH
ORD01156,CUST0184,2024-01-17 13:53:48,DELIVERED,SOUTH
ORD01157,,2025-04-27 04:12:14,RETURNED,EAST
ORD01158,CUST0014,28-02-2025 03:12:55,SHIPPED,WEST
ORD01159,CUST0260,2025-03-01 21:56:28,RETURNED,NORTH
ORD01160,CUST0483,2025-12-07 00:16:09,DELIVERED,CENTRAL
ORD01161,CUST0040,28-07-2025 01:13:15,CANCELLED,SOUTH
ORD01162,CUST0182,2024-07-23 12:12:03,CANCELLED,NORTH
ORD01163,CUST0064,2025-05-03 03:35:16,DELIVERED,SOUTH
ORD01164,CUST0018,2025-05-31 18:38:58,CANCELLED,EAST
ORD01165,CUST0174,2026-06-30 15:15:36,DELIVERED,NORTH
ORD01166,CUST0413,2025-10-08 19:43:26,DELIVERED,NORTH
ORD01167,CUST0514,2024-08-17 03:43:06,PLACED,WEST
ORD01168,,2024-11-04 15:27:14,DELIVERED,NORTH
ORD01169,CUST0575,2025-06-28 18:28:34,DELIVERED,NORTH
ORD01170,CUST0475,2024-05-16 22:54:57,PLACED,NORTH
ORD01171,CUST0021,2024-09-20 01:17:51,SHIPPED,EAST
ORD01172,CUST0253,2025-04-23 02:57:23,DELIVERED,SOUTH
ORD01173,CUST0136,2025-04-27 07:47:48,DELIVERED,SOUTH
ORD01174,CUST0579,2025-05-05 04:13:13,CANCELLED,EAST
ORD01175,CUST0182,2025-04-03 03:52:29,DELIVERED,NORTH
ORD01176,CUST0593,2025-07-18 20:28:57,DELIVERED,WEST
ORD01177,CUST0175,2024-02-27 01:26:03,DELIVERED,SOUTH
ORD01178,CUST0216,2025-11-04 23:13:37,CANCELLED,EAST
ORD01179,CUST0516,2026-05-06 21:33:22,DELIVERED,NORTH
ORD01180,CUST0216,2025-02-05 02:54:36,SHIPPED,NORTH
ORD01181,CUST0191,2026-01-08 05:06:22,DELIVERED,EAST
ORD01182,CUST0035,2025-05-15 18:54:03,DELIVERED,NORTH
ORD01183,CUST0487,2025-06-03 22:59:08,RETURNED,SOUTH
ORD01184,CUST0314,2024-09-09 19:35:50,SHIPPED,NORTH
ORD01185,CUST0468,2026-07-11 02:04:14,DELIVERED,WEST
ORD01186,CUST0250,2025-01-27 08:40:11,DELIVERED,WEST
ORD01187,CUST0308,2024-03-03 08:06:58,CANCELLED,CENTRAL
ORD01188,CUST0437,2025-02-22 10:30:18,DELIVERED,NORTH
ORD01189,CUST0171,2025-04-11 22:32:15,RETURNED,CENTRAL
ORD01190,CUST0582,2024-08-04 18:46:17,DELIVERED,NORTH
ORD01191,CUST0317,2024-08-07 18:02:46,DELIVERED,SOUTH
ORD01192,CUST0152,2024-11-07 07:41:49,DELIVERED,NORTH
ORD01193,CUST0209,2025-11-09 03:43:19,SHIPPED,CENTRAL
ORD01194,CUST0384,2024-01-08 16:21:17,DELIVERED,WEST
ORD01195,CUST0404,2024-11-26 02:16:16,DELIVERED,WEST
ORD01196,CUST0099,2025-08-25 01:48:10,DELIVERED,SOUTH
ORD01197,CUST0335,2025-03-15 22:15:35,DELIVERED,WEST
ORD01198,CUST0547,2024-04-21 07:33:32,DELIVERED,CENTRAL
ORD01199,,2024-10-03 18:17:14,DELIVERED,EAST
ORD01200,CUST0002,2026-07-19 18:41:01,RETURNED,SOUTH
