item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001395,ORD00088,PROD0291,3,15036.91,35.73
ITEM001396,ORD00424,PROD0411,6,46640.04,39.75
ITEM001397,ORD01088,PROD0509,7,7079.06,21.99
ITEM001398,ORD00445,PROD0358,7,28460.66,10.45
ITEM001399,ORD00496,PROD0062,6,27273.18,48.77
ITEM001400,ORD00882,PROD0093,5,22573.1,12.32
ITEM001401,ORD00685,PROD0396,4,29280.68,28.4
ITEM001402,ORD00732,PROD0356,2,5152.97,14.51
ITEM001403,ORD00805,PROD0044,4,23629.69,9.09
ITEM001404,ORD00058,PROD0163,7,49838.75,32.51
ITEM001405,ORD00840,PROD0005,4,14819.76,26.06
ITEM001406,ORD00774,PROD0262,7,3919.52,44.67
ITEM001407,ORD00946,PROD0332,4,16804.63,43.61
ITEM001408,ORD00614,PROD0420,1,48768.11,48.17
ITEM001409,ORD00077,PROD0194,1,6854.91,49.01
ITEM001410,ORD00017,PROD0271,7,10505.68,6.72
ITEM001411,ORD01043,PROD0105,5,33853.97,22.66
ITEM001412,ORD01084,PROD0593,6,39732.92,46.33
ITEM001413,ORD01179,PROD0422,1,20977.62,20.11
ITEM001414,ORD00008,PROD0584,5,46930.38,25.46
ITEM001415,ORD00553,PROD0328,6,5683.1,35.35
ITEM001416,ORD00674,PROD0551,8,6875.66,24.55
ITEM001417,ORD00929,PROD0273,1,32125.99,21.24
ITEM001418,ORD01133,PROD0574,2,37902.19,41.96
ITEM001419,ORD00555,PROD0036,4,29573.32,38.0
ITEM001420,ORD00134,PROD0520,8,22215.05,37.37
ITEM001421,ORD01049,PROD0228,4,20294.68,38.05
ITEM001422,ORD00921,PROD0015,2,11704.15,0.42
ITEM001423,ORD00026,PROD0116,6,9730.77,41.3
ITEM001424,ORD00859,PROD0024,3,19855.31,17.43
ITEM001425,ORD00342,PROD0041,2,32794.92,8.52
ITEM001426,ORD00477,PROD0088,6,22565.49,6.7
ITEM001427,ORD00550,PROD0287,1,35393.08,24.74
ITEM001428,ORD00558,PROD0103,3,13609.06,49.89
ITEM001429,ORD00492,PROD0565,1,31107.07,35.73
ITEM001430,ORD00634,PROD0102,3,7295.5,13.85
ITEM001431,ORD00954,PROD0029,8,7636.07,19.49
ITEM001432,ORD00524,PROD0589,3,8955.06,3.91
ITEM001433,ORD01016,PROD0306,3,14551.67,13.25
ITEM001434,ORD00439,PROD0177,2,26725.11,31.09
ITEM001435,ORD00073,PROD0198,7,5050.92,19.07
ITEM001436,ORD00103,PROD0487,-5,20027.88,34.72
ITEM001437,ORD00348,PROD0058,3,38973.9,1.59
ITEM001438,ORD00687,PROD0243,7,36099.94,3.5
ITEM001439,ORD00739,PROD0202,1,597.82,23.24
ITEM001440,ORD00642,PROD0031,8,12245.41,16.68
ITEM001441,ORD01154,PROD0013,-4,10887.78,23.07
ITEM001442,ORD00389,PROD0036,3,8096.36,5.46
ITEM001443,ORD01108,PROD0390,8,44241.52,32.75
ITEM001444,ORD01016,PROD0146,1,40232.82,12.69
ITEM001445,ORD00573,PROD0418,8,5636.87,8.36
ITEM001446,ORD00141,PROD0486,8,12916.08,12.24
ITEM001447,ORD00111,PROD0149,5,14727.47,39.33
ITEM001448,ORD00270,PROD0189,2,32432.5,0.77
ITEM001449,ORD00702,PROD0186,5,37790.91,7.1
ITEM001450,ORD00035,PROD0598,8,39912.03,23.72
ITEM001451,ORD00370,PROD0385,4,33752.71,21.03
ITEM001452,ORD00724,PROD0324,3,23569.21,3.95
ITEM001453,ORD00954,PROD0308,1,48528.52,33.86
ITEM001454,ORD00554,PROD0354,6,29258.87,17.54
ITEM001455,ORD00783,PROD0038,2,28791.13,5.52
ITEM001456,ORD01100,PROD0596,2,8619.4,21.49
ITEM001457,ORD00829,PROD0293,7,12839.43,27.8
ITEM001458,ORD01053,PROD0432,8,19030.52,2.94
ITEM001459,ORD00020,PROD0513,5,22863.71,1.18
ITEM001460,ORD00473,PROD0449,2,48838.36,5.48
ITEM001461,ORD00067,PROD0503,3,4379.13,15.04
ITEM001462,ORD00104,PROD0414,4,19712.6,48.1
ITEM001463,ORD00262,PROD0203,4,14002.26,13.45
ITEM001464,ORD00896,PROD0277,1,25258.07,5.86
ITEM001465,ORD01176,PROD0541,5,21641.5,7.4
ITEM001466,ORD00020,PROD0173,3,10045.16,36.34
ITEM001467,ORD00304,PROD0015,6,174.36,10.41
ITEM001468,ORD00447,PROD0003,1,27472.33,18.85
ITEM001469,ORD00598,PROD0413,2,30648.1,0.17
ITEM001470,ORD01068,PROD0586,2,6153.77,5.96
ITEM001471,ORD00006,PROD0024,2,19285.71,37.65
ITEM001472,ORD00312,PROD0241,8,10156.92,22.84
ITEM001473,ORD01192,PROD0545,8,37026.63,30.89
ITEM001474,ORD00796,PROD0010,6,15080.06,49.45
ITEM001475,ORD00169,PROD0561,5,19486.54,2.03
ITEM001476,ORD00048,PROD0528,4,12527.15,5.94
ITEM001477,ORD00199,PROD0251,2,46485.5,26.17
ITEM001478,ORD00175,PROD0326,6,34745.71,16.49
ITEM001479,ORD00290,PROD0588,5,7589.05,0.91
ITEM001480,ORD00533,PROD0013,4,16264.7,11.96
ITEM001481,ORD00846,PROD0421,-3,18815.58,28.74
ITEM001482,ORD00513,PROD0291,5,43175.19,21.6
ITEM001483,ORD00304,PROD0055,3,13423.13,32.2
ITEM001484,ORD00033,PROD0143,2,34467.04,7.61
ITEM001485,ORD00283,PROD0228,5,48410.48,7.46
ITEM001486,ORD00801,PROD0145,6,25089.78,3.5
ITEM001487,ORD00537,PROD0333,8,11447.34,45.64
ITEM001488,ORD00395,PROD0422,4,17287.6,22.72
ITEM001489,ORD00018,PROD0302,2,49625.27,28.0
ITEM001490,ORD00286,PROD0565,2,27492.71,34.33
ITEM001491,ORD00143,PROD0181,6,17362.98,0.89
ITEM001492,ORD00815,PROD0118,1,23285.95,8.64
ITEM001493,ORD00114,PROD0271,1,2783.73,6.39
ITEM001494,ORD00497,PROD0535,2,1578.27,36.17
ITEM001495,ORD00360,PROD0206,3,28433.14,49.51
ITEM001496,ORD00875,PROD0071,3,1565.32,45.22
ITEM001497,ORD01091,PROD0384,-4,21817.79,16.26
ITEM001498,ORD00530,PROD0320,1,48535.19,15.27
ITEM001499,ORD00364,PROD0148,7,49380.03,42.61
ITEM001500,INVALID_ORDER_1500,PROD0393,1,5442.84,4.41
ITEM001501,ORD00485,PROD0008,4,48205.54,15.46
ITEM001502,ORD00305,PROD0266,7,4245.4,49.96
ITEM001503,ORD01096,PROD0174,6,37867.43,37.47
ITEM001504,ORD00259,PROD0470,3,19772.63,49.34
ITEM001505,ORD01044,PROD0402,7,46753.88,46.59
ITEM001506,ORD00820,PROD0157,5,49179.9,47.82
ITEM001507,ORD00906,PROD0419,8,25580.77,42.22
ITEM001508,ORD00601,PROD0485,2,33153.33,28.91
ITEM001509,ORD00426,PROD0371,-4,48750.86,5.44
ITEM001510,ORD01046,PROD0311,8,49671.74,48.68
ITEM001511,ORD00258,PROD0241,5,40603.58,15.38
ITEM001512,ORD00630,PROD0430,7,27429.42,47.37
ITEM001513,ORD00309,PROD0089,7,42189.48,30.23
ITEM001514,ORD00730,PROD0168,3,957.88,19.98
ITEM001515,ORD00567,PROD0290,2,38344.11,5.05
ITEM001516,ORD01010,PROD0201,2,26606.7,23.18
ITEM001517,ORD00006,PROD0440,4,16934.42,29.34
ITEM001518,ORD00589,PROD0513,3,36228.38,26.41
ITEM001519,ORD00568,PROD0430,7,20317.07,43.31
ITEM001520,ORD00038,PROD0356,2,49648.87,9.09
ITEM001521,ORD00330,PROD0380,5,4204.86,36.31
ITEM001522,ORD00507,PROD0031,7,2642.79,30.57
ITEM001523,ORD01082,PROD0435,-2,24883.9,5.02
ITEM001524,ORD01035,PROD0395,1,10211.52,3.12
ITEM001525,ORD00413,PROD0108,1,4101.08,40.38
ITEM001526,ORD00067,PROD0014,8,40683.24,12.04
ITEM001527,ORD01017,PROD0102,8,38120.19,27.74
ITEM001528,ORD00094,PROD0108,7,44216.89,7.78
ITEM001529,ORD00727,PROD0053,5,5016.26,32.4
ITEM001530,ORD00956,PROD0537,6,46071.1,31.43
ITEM001531,ORD00158,PROD0211,6,11250.5,26.51
ITEM001532,ORD00245,PROD0024,3,27949.77,33.8
ITEM001533,ORD00909,PROD0536,8,6966.33,23.4
ITEM001534,ORD00116,PROD0233,7,5378.6,1.37
ITEM001535,ORD01049,PROD0114,8,48799.8,7.73
ITEM001536,ORD00416,PROD0394,8,38767.21,26.77
ITEM001537,ORD00994,PROD0347,1,22425.69,20.96
ITEM001538,ORD00218,PROD0008,5,27396.79,33.69
ITEM001539,ORD01125,PROD0376,8,43369.87,25.03
ITEM001540,ORD00031,PROD0174,5,9788.32,38.4
ITEM001541,ORD00437,PROD0405,3,48516.87,6.08
ITEM001542,ORD01199,PROD0039,7,30162.99,38.17
ITEM001543,ORD01130,PROD0361,5,19980.7,23.61
ITEM001544,ORD00797,PROD0454,6,3408.03,30.99
ITEM001545,ORD00243,PROD0252,6,34879.37,46.98
ITEM001546,ORD00291,PROD0092,2,41952.61,44.73
ITEM001547,ORD00298,PROD0398,8,46394.41,10.88
ITEM001548,ORD00746,PROD0048,5,44650.12,7.83
ITEM001549,ORD00434,PROD0116,4,28936.58,14.43
ITEM001550,ORD00600,PROD0516,1,609.92,45.64
ITEM001551,ORD00871,PROD0077,6,42921.77,2.34
ITEM001552,ORD00207,PROD0378,7,23865.93,18.24
ITEM001553,ORD01127,PROD0398,7,35674.47,12.25
ITEM001554,ORD00676,PROD0239,2,4764.27,16.29
ITEM001555,ORD00243,PROD0283,7,13052.88,49.68
ITEM001556,ORD01005,PROD0518,7,42790.58,6.11
ITEM001557,ORD00968,PROD0253,6,37248.55,45.72
ITEM001558,ORD00228,PROD0141,2,45301.06,45.38
ITEM001559,ORD00675,PROD0101,6,38277.34,24.89
ITEM001560,ORD00202,PROD0350,3,18881.39,46.94
ITEM001561,ORD00094,PROD0473,7,1041.15,14.78
ITEM001562,ORD00600,PROD0446,6,38607.92,21.14
ITEM001563,ORD00948,PROD0480,6,3326.43,5.09
ITEM001564,ORD00944,PROD0209,8,6212.9,19.21
ITEM001565,ORD00540,PROD0493,4,24109.61,36.13
ITEM001566,ORD00444,PROD0101,5,48937.14,26.5
ITEM001567,ORD00381,PROD0453,2,42042.78,25.16
ITEM001568,ORD00665,PROD0471,7,2585.55,28.13
ITEM001569,ORD00681,PROD0266,7,34294.03,20.14
ITEM001570,ORD00303,PROD0462,5,49851.88,22.43
ITEM001571,ORD00878,PROD0257,8,32669.86,18.86
ITEM001572,ORD00424,PROD0148,2,42997.37,35.32
ITEM001573,ORD00693,PROD0214,7,23846.81,34.58
ITEM001574,ORD00734,PROD0129,7,36129.57,41.79
ITEM001575,ORD00107,PROD0417,1,39886.82,25.85
ITEM001576,ORD01072,PROD0403,4,8900.61,34.7
ITEM001577,ORD00759,PROD0241,6,39431.52,34.37
ITEM001578,ORD00297,PROD0486,7,37135.96,47.85
ITEM001579,ORD00671,PROD0461,5,38847.93,15.71
ITEM001580,ORD00659,PROD0422,8,25059.56,44.09
ITEM001581,ORD01024,PROD0348,3,21873.08,3.85
ITEM001582,ORD00057,PROD0248,5,7443.41,9.05
ITEM001583,ORD00431,PROD0413,3,22826.54,10.31
ITEM001584,ORD00123,PROD0181,3,24159.05,5.32
ITEM001585,ORD00154,PROD0476,8,21353.73,6.03
ITEM001586,ORD01008,PROD0110,1,38993.95,7.88
ITEM001587,ORD01113,PROD0381,5,41873.77,20.21
ITEM001588,ORD01134,PROD0239,3,47005.85,41.78
ITEM001589,ORD01185,PROD0009,3,9440.3,44.92
ITEM001590,ORD00847,PROD0583,1,4873.2,48.96
ITEM001591,ORD00546,PROD0189,5,24823.24,3.87
ITEM001592,ORD00865,PROD0560,-1,22583.79,44.18
ITEM001593,ORD00040,PROD0222,2,20063.1,9.7
ITEM001594,ORD00081,PROD0351,1,14631.14,9.91
ITEM001595,ORD00379,PROD0424,3,12764.88,13.98
ITEM001596,ORD01183,PROD0230,8,8079.49,13.93
ITEM001597,ORD00909,PROD0444,1,27042.57,47.9
ITEM001598,ORD00067,PROD0408,6,13079.47,7.81
ITEM001599,ORD00717,PROD0564,4,36934.19,11.24
ITEM001600,ORD00947,PROD0162,8,9091.1,43.06
ITEM001601,ORD00328,PROD0587,7,11188.21,32.61
ITEM001602,ORD00612,PROD0577,1,6359.39,21.52
ITEM001603,ORD00860,PROD0464,6,41220.73,22.68
ITEM001604,ORD00341,PROD0567,6,48863.8,29.41
ITEM001605,ORD00543,PROD0383,-1,25332.71,27.31
ITEM001606,ORD00618,PROD0003,8,49686.49,37.68
ITEM001607,ORD00045,PROD0174,1,33288.86,46.12
ITEM001608,ORD01158,PROD0176,3,9389.92,3.89
ITEM001609,ORD00761,PROD0307,4,31022.86,13.97
ITEM001610,ORD01111,PROD0587,4,8750.3,7.84
ITEM001611,ORD00395,PROD0254,1,47874.48,12.23
ITEM001612,ORD00138,PROD0042,6,45302.82,40.27
ITEM001613,ORD00705,PROD0061,4,49466.6,14.18
ITEM001614,ORD00069,PROD0232,5,34787.62,10.41
ITEM001615,ORD00397,PROD0252,3,14797.71,12.31
ITEM001616,ORD00335,PROD0437,1,17406.3,37.33
ITEM001617,ORD01103,PROD0237,5,37657.66,4.52
ITEM001618,ORD01188,PROD0059,6,37592.71,19.64
ITEM001619,ORD00275,PROD0058,4,48352.34,20.07
ITEM001620,ORD00155,PROD0493,6,13964.97,3.28
ITEM001621,ORD00031,PROD0394,5,32081.77,28.32
ITEM001622,ORD00918,PROD0351,2,29339.25,9.04
ITEM001623,ORD00915,PROD0078,2,24132.72,11.61
ITEM001624,ORD00821,PROD0132,5,23725.28,7.56
ITEM001625,ORD01042,PROD0409,2,44875.23,7.09
ITEM001626,ORD00053,PROD0436,4,1419.84,28.55
ITEM001627,ORD00325,PROD0546,6,43740.54,13.52
ITEM001628,ORD00392,PROD0171,2,17756.26,11.51
ITEM001629,ORD00680,PROD0364,-1,13618.2,35.99
ITEM001630,ORD00286,PROD0103,2,15045.68,33.31
ITEM001631,ORD00102,PROD0530,8,45874.54,23.05
ITEM001632,ORD00287,PROD0268,3,18780.65,37.06
ITEM001633,ORD00269,PROD0158,4,35438.98,12.72
ITEM001634,ORD00659,PROD0553,3,36824.09,48.46
ITEM001635,ORD00620,PROD0556,1,21627.96,31.7
ITEM001636,ORD01177,PROD0204,4,37901.93,29.45
ITEM001637,ORD01144,PROD0441,6,43643.09,47.14
ITEM001638,ORD00340,PROD0349,5,48005.75,13.75
ITEM001639,ORD01065,PROD0342,6,36788.52,26.52
ITEM001640,ORD01109,PROD0176,6,35003.59,35.53
ITEM001641,ORD00979,PROD0139,3,997.67,25.4
ITEM001642,ORD00815,PROD0494,3,18184.39,46.2
ITEM001643,ORD00654,PROD0383,7,8521.77,7.95
ITEM001644,ORD00376,PROD0359,-1,26710.85,17.63
ITEM001645,ORD00831,PROD0173,5,22416.38,27.62
ITEM001646,ORD00387,PROD0258,1,4622.92,47.29
ITEM001647,ORD00333,PROD0252,2,14444.93,28.67
ITEM001648,ORD00024,PROD0014,7,19781.51,41.57
ITEM001649,ORD00909,PROD0041,7,112.31,45.93
ITEM001650,ORD00702,PROD0054,6,21572.4,9.26
ITEM001651,ORD00978,PROD0292,1,35887.1,30.73
ITEM001652,ORD00103,PROD0087,4,18599.7,10.04
ITEM001653,ORD00364,PROD0138,8,4772.94,47.48
ITEM001654,ORD00456,PROD0392,1,21051.61,1.06
ITEM001655,ORD01084,PROD0148,1,16086.5,14.05
ITEM001656,ORD00228,PROD0429,1,23752.68,21.8
ITEM001657,ORD00266,PROD0401,6,615.14,28.62
ITEM001658,ORD00468,PROD0475,5,21240.6,22.23
ITEM001659,ORD00872,PROD0151,2,10358.74,43.37
ITEM001660,ORD00406,PROD0421,5,14227.4,4.66
ITEM001661,ORD00892,PROD0307,4,35799.27,19.45
ITEM001662,ORD00566,PROD0295,4,23042.36,23.2
ITEM001663,ORD00796,PROD0536,7,44725.35,37.6
ITEM001664,ORD00865,PROD0214,5,9085.03,48.73
ITEM001665,ORD00569,PROD0439,8,16456.91,17.01
ITEM001666,ORD01048,PROD0564,2,41811.08,24.72
ITEM001667,ORD01157,PROD0194,3,2154.7,8.44
ITEM001668,ORD01148,PROD0225,5,38597.63,3.89
ITEM001669,ORD01017,PROD0173,6,21477.19,16.76
ITEM001670,ORD00403,PROD0514,5,22486.9,38.04
ITEM001671,ORD00023,PROD0170,5,38658.27,18.49
ITEM001672,ORD00462,PROD0388,3,20959.28,28.39
ITEM001673,ORD00576,PROD0479,7,36723.72,13.31
ITEM001674,ORD00025,PROD0004,4,25092.9,16.86
ITEM001675,ORD00641,PROD0494,5,8801.62,19.54
ITEM001676,ORD00571,PROD0241,1,41777.93,1.63
ITEM001677,ORD00452,PROD0489,5,33630.89,2.5
ITEM001678,ORD01001,PROD0421,5,11184.24,25.26
ITEM001679,ORD01071,PROD0269,8,2656.34,36.39
ITEM001680,ORD00169,PROD0556,6,43935.67,12.82
ITEM001681,ORD00849,PROD0479,7,37775.42,20.21
ITEM001682,ORD00138,PROD0377,2,26021.41,40.82
ITEM001683,ORD01170,PROD0035,3,22695.29,46.23
ITEM001684,ORD00342,PROD0591,1,38875.84,15.4
ITEM001685,ORD00084,PROD0466,7,1119.65,48.81
ITEM001686,ORD00745,PROD0422,7,1759.98,44.97
ITEM001687,ORD00467,PROD0254,7,29647.79,12.28
ITEM001688,ORD00056,PROD0406,8,33327.01,1.11
ITEM001689,ORD00829,PROD0483,2,27444.88,6.78
ITEM001690,ORD00376,PROD0431,8,45570.11,32.12
ITEM001691,ORD00167,PROD0017,8,25453.45,25.35
ITEM001692,ORD00674,PROD0224,6,33845.01,40.42
ITEM001693,ORD00096,PROD0397,4,28674.79,10.22
ITEM001694,ORD00347,PROD0528,8,49371.83,1.2
ITEM001695,ORD00645,PROD0331,5,28592.98,6.95
ITEM001696,ORD00242,PROD0467,7,38273.21,38.24
ITEM001697,ORD01117,PROD0412,8,1584.0,19.54
ITEM001698,ORD00383,PROD0063,7,38174.0,28.89
ITEM001699,ORD00031,PROD0486,3,38360.21,25.45
ITEM001700,ORD00165,PROD0581,3,24577.85,28.09
ITEM001701,ORD00858,PROD0331,4,38653.49,11.67
ITEM001702,ORD00186,PROD0469,1,26741.28,41.12
ITEM001703,ORD00631,PROD0269,5,7970.98,10.31
ITEM001704,ORD01097,PROD0241,2,33761.13,11.87
ITEM001705,ORD00670,PROD0310,1,5736.44,17.94
ITEM001706,ORD01159,PROD0429,7,29980.84,3.18
ITEM001707,ORD00697,PROD0552,1,18456.43,49.81
ITEM001708,ORD01087,PROD0167,5,11676.81,45.62
ITEM001709,ORD00570,PROD0252,3,39162.22,34.69
ITEM001710,ORD00155,PROD0478,2,20772.84,25.1
ITEM001711,ORD00012,PROD0396,5,33199.85,33.89
ITEM001712,ORD00704,PROD0541,1,5237.51,32.52
ITEM001713,ORD00518,PROD0595,3,45072.5,32.7
ITEM001714,ORD00191,PROD0337,-4,38758.06,5.72
ITEM001715,ORD00112,PROD0160,5,2222.31,43.99
ITEM001716,ORD00417,PROD0032,1,25927.31,44.91
ITEM001717,ORD00135,PROD0466,3,26481.74,30.03
ITEM001718,ORD00850,PROD0564,5,41662.89,42.12
ITEM001719,ORD00669,PROD0031,1,22936.4,25.82
ITEM001720,ORD01187,PROD0348,3,32115.14,23.35
ITEM001721,ORD00565,PROD0091,1,21206.82,29.62
ITEM001722,ORD00231,PROD0395,3,40010.47,20.31
ITEM001723,ORD00272,PROD0016,3,42049.53,12.01
ITEM001724,ORD00246,PROD0468,3,49713.84,21.06
ITEM001725,ORD00542,PROD0288,6,40173.12,19.07
ITEM001726,ORD00377,PROD0260,8,45009.51,4.06
ITEM001727,ORD00023,PROD0303,3,14983.0,32.88
ITEM001728,ORD00766,PROD0221,1,29319.79,46.94
ITEM001729,ORD00320,PROD0229,4,546.85,27.57
ITEM001730,ORD00546,PROD0584,1,12571.29,18.84
ITEM001731,ORD00920,PROD0001,5,12189.92,15.91
ITEM001732,ORD00632,PROD0044,4,34950.22,21.25
ITEM001733,ORD01027,PROD0082,8,39509.67,38.94
ITEM001734,ORD00571,PROD0017,7,41370.75,13.6
ITEM001735,ORD01045,PROD0560,6,43726.49,28.5
ITEM001736,ORD01021,PROD0255,5,46959.6,20.0
ITEM001737,ORD00312,PROD0203,4,21451.59,19.06
ITEM001738,ORD00950,PROD0542,2,6554.45,29.07
ITEM001739,ORD01162,PROD0497,3,6830.93,2.52
ITEM001740,ORD00526,PROD0191,7,9307.49,48.06
ITEM001741,ORD01155,PROD0132,-4,19967.94,48.32
ITEM001742,ORD01166,PROD0598,4,44637.76,18.85
ITEM001743,ORD00317,PROD0562,6,37599.63,36.74
ITEM001744,ORD00819,PROD0570,8,22601.9,9.36
ITEM001745,ORD00889,PROD0013,4,12814.87,8.63
ITEM001746,ORD01072,PROD0258,4,4872.72,10.01
ITEM001747,ORD01082,PROD0195,2,7822.42,6.3
ITEM001748,ORD00021,PROD0031,-1,14550.68,2.48
ITEM001749,ORD00956,PROD0409,2,47833.54,15.25
ITEM001750,INVALID_ORDER_1750,PROD0035,2,10964.59,5.91
ITEM001751,ORD00419,PROD0529,8,16137.72,45.06
ITEM001752,ORD01114,PROD0482,7,32256.93,41.64
ITEM001753,ORD00786,PROD0305,3,14912.89,0.57
ITEM001754,ORD00310,PROD0057,4,16908.0,11.61
ITEM001755,ORD01168,PROD0497,7,30470.7,40.02
ITEM001756,ORD00535,PROD0573,7,6342.61,46.88
ITEM001757,ORD01117,PROD0035,6,20174.68,6.59
ITEM001758,ORD00009,PROD0088,6,12375.64,46.76
ITEM001759,ORD00919,PROD0419,7,28636.36,48.91
ITEM001760,ORD00314,PROD0298,1,15550.04,39.77
ITEM001761,ORD00630,PROD0503,3,15967.58,48.22
ITEM001762,ORD00398,PROD0494,6,42535.97,4.85
ITEM001763,ORD00107,PROD0509,4,32153.94,3.66
ITEM001764,ORD00717,PROD0064,2,37902.71,38.09
ITEM001765,ORD00368,PROD0047,6,41682.97,37.21
ITEM001766,ORD01196,PROD0073,8,9749.47,22.98
ITEM001767,ORD00389,PROD0306,5,42604.03,15.53
ITEM001768,ORD00919,PROD0294,1,39008.56,24.67
ITEM001769,ORD00053,PROD0455,7,43313.47,38.72
ITEM001770,ORD00646,PROD0068,1,34622.23,23.52
ITEM001771,ORD00659,PROD0079,2,39342.74,31.49
ITEM001772,ORD01142,PROD0366,4,48054.58,8.32
ITEM001773,ORD01103,PROD0356,6,19237.98,48.58
ITEM001774,ORD00076,PROD0076,6,25493.29,17.22
ITEM001775,ORD01116,PROD0081,2,16115.95,41.76
ITEM001776,ORD00534,PROD0278,7,33486.94,12.44
ITEM001777,ORD00240,PROD0408,8,41080.78,0.13
ITEM001778,ORD00584,PROD0012,1,35869.54,15.95
ITEM001779,ORD00639,PROD0121,1,49723.61,12.43
ITEM001780,ORD01119,PROD0154,1,34080.53,29.43
ITEM001781,ORD00807,PROD0165,1,12003.52,18.59
ITEM001782,ORD01115,PROD0568,5,31454.27,34.67
ITEM001783,ORD00044,PROD0456,1,7662.43,16.08
ITEM001784,ORD00693,PROD0093,7,14195.98,21.87
ITEM001785,ORD00424,PROD0209,6,36069.56,6.61
ITEM001786,ORD00114,PROD0195,8,15069.05,42.5
ITEM001787,ORD01031,PROD0520,7,24420.36,25.28
ITEM001788,ORD01144,PROD0495,1,29869.39,2.05
ITEM001789,ORD00241,PROD0095,5,43296.07,3.94
ITEM001790,ORD00409,PROD0149,7,5102.97,16.76
ITEM001791,ORD00565,PROD0567,1,17211.22,40.02
ITEM001792,ORD00494,PROD0191,2,29740.58,20.16
ITEM001793,ORD00605,PROD0466,3,7422.33,15.68
ITEM001794,ORD00964,PROD0008,5,18231.59,13.93
ITEM001795,ORD00984,PROD0059,3,45934.84,44.77
ITEM001796,ORD00164,PROD0455,5,19581.04,3.67
ITEM001797,ORD01173,PROD0348,5,21119.1,39.63
ITEM001798,ORD00794,PROD0418,7,9072.12,16.34
ITEM001799,ORD01181,PROD0385,6,11681.25,0.68
ITEM001800,ORD00788,PROD0076,5,920.55,18.7
ITEM001801,ORD01138,PROD0460,-4,25895.14,2.42
ITEM001802,ORD00107,PROD0403,7,19850.91,21.7
ITEM001803,ORD00018,PROD0380,2,32384.27,21.45
ITEM001804,ORD00017,PROD0559,1,42993.1,29.33
ITEM001805,ORD00243,PROD0169,4,31990.82,7.16
ITEM001806,ORD00278,PROD0024,6,7988.17,10.0
ITEM001807,ORD00943,PROD0380,6,11640.13,5.61
ITEM001808,ORD00383,PROD0402,7,2245.6,43.15
ITEM001809,ORD00950,PROD0358,8,46728.79,33.08
ITEM001810,ORD00528,PROD0280,3,2287.85,14.29
ITEM001811,ORD01141,PROD0289,6,11333.94,4.53
ITEM001812,ORD01142,PROD0017,2,35946.48,29.76
ITEM001813,ORD00713,PROD0359,5,44327.12,42.26
ITEM001814,ORD00677,PROD0408,3,43361.1,29.86
ITEM001815,ORD00760,PROD0153,8,2711.41,34.97
ITEM001816,ORD00779,PROD0013,7,5217.19,21.0
ITEM001817,ORD00286,PROD0318,1,22437.48,14.82
ITEM001818,ORD00316,PROD0432,7,900.17,9.84
ITEM001819,ORD00129,PROD0375,1,3643.21,47.74
ITEM001820,ORD00009,PROD0070,2,21215.71,40.45
ITEM001821,ORD00648,PROD0434,8,28646.87,18.67
ITEM001822,ORD00368,PROD0262,4,12340.22,16.32
ITEM001823,ORD00906,PROD0581,7,48434.6,36.6
ITEM001824,ORD00749,PROD0219,6,34750.39,49.38
ITEM001825,ORD00958,PROD0598,8,6243.1,46.68
ITEM001826,ORD00164,PROD0538,7,21792.89,37.18
ITEM001827,ORD00616,PROD0415,7,16571.88,44.26
ITEM001828,ORD01135,PROD0241,6,35702.81,24.74
ITEM001829,ORD01146,PROD0472,1,18775.34,23.44
ITEM001830,ORD00381,PROD0249,8,42393.49,40.06
ITEM001831,ORD00182,PROD0556,1,40304.96,5.01
ITEM001832,ORD00381,PROD0168,-3,21681.08,12.09
ITEM001833,ORD00389,PROD0148,8,10713.8,34.13
ITEM001834,ORD00431,PROD0580,7,14525.88,2.0
ITEM001835,ORD01149,PROD0137,3,40792.31,46.74
ITEM001836,ORD00943,PROD0386,3,12988.54,21.96
ITEM001837,ORD00485,PROD0164,6,32620.11,2.34
ITEM001838,ORD00489,PROD0187,-1,12642.97,49.58
ITEM001839,ORD00134,PROD0434,4,38081.15,8.76
ITEM001840,ORD00572,PROD0301,5,24782.74,3.53
ITEM001841,ORD01076,PROD0153,1,40004.8,24.16
ITEM001842,ORD00658,PROD0087,5,34533.17,6.34
ITEM001843,ORD00797,PROD0059,8,16248.01,28.42
ITEM001844,ORD00143,PROD0207,4,6303.42,0.19
ITEM001845,ORD00806,PROD0292,4,33704.39,9.22
ITEM001846,ORD00886,PROD0155,8,22525.08,23.34
ITEM001847,ORD00418,PROD0078,1,47751.59,20.09
ITEM001848,ORD00612,PROD0490,-4,272.11,27.93
ITEM001849,ORD00108,PROD0244,1,16819.4,15.66
ITEM001850,ORD01032,PROD0312,5,4332.24,41.2
ITEM001851,ORD00969,PROD0305,3,44900.56,13.51
ITEM001852,ORD00890,PROD0485,6,25366.34,21.4
ITEM001853,ORD00861,PROD0142,1,42108.68,21.48
ITEM001854,ORD00328,PROD0015,4,35358.77,9.55
ITEM001855,ORD01042,PROD0366,7,44163.61,39.77
ITEM001856,ORD00844,PROD0073,8,13436.56,29.75
ITEM001857,ORD00428,PROD0107,4,49048.92,34.95
ITEM001858,ORD01169,PROD0497,5,42121.47,29.91
ITEM001859,ORD00159,PROD0264,7,1815.65,37.0
